ID,State,Date,Day_of_Week,Time_of_Day,Weather_Conditions,Road_Conditions,Light_Conditions,Type_of_Road,Type_of_Junction,Type_of_Accident,Vehicle_Type,Driver_Age_Group,Num_Vehicles_Involved,Num_Casualties,Speed_Limit,Distance_to_Nearest_Hospital,Distance_to_Nearest_Police_Station,Visibility,Road_Width,Road_Surface_Friction_Coefficient,Vehicle_Speed,Time_Taken_for_Emergency_Response,New_Weather_Condition,New_Road_Condition,New_Driver_Age_Group
165947,Wyoming,12/2/2024 20:31,Wednesday,6:50:52,Foggy,Icy,1,Urban,Crossroads,Head-on collision,Bicycle,Senior,1,3,50,5.228485491,1.101574866,341.2101284,5.645933986,0.926361032,49,22.83172485,1,1,0
165948,South Carolina,18/1/2024 19:38,Wednesday,6:29:50,Stormy,Icy,1,Street,Underpass,Cyclist involved,Motorcycle,Senior,2,0,54,8.937141627,4.681699697,271.7413816,8.897553662,0.380068617,77,14.41220235,1,1,0
165949,Illinois,27/2/2024 9:31,Thursday,20:15:24,Sunny,Muddy,1,Highway,Roundabout,Cyclist involved,Pedestrian,Teenager,5,3,43,2.572170606,9.219028022,644.7238988,5.05191011,0.282227427,49,27.93469854,0,1,1
165950,Maryland,30/1/2024 13:20,Saturday,17:22:39,Snowy,Dry,1,Highway,T-Junction,Head-on collision,Car,Young Adult,4,1,32,4.606221858,9.375864153,185.2084712,5.31164844,0.692832035,81,17.7715757,1,0,1
165951,Missouri,19/2/2024 3:06,Wednesday,0:41:59,Sunny,Snowy,1,Urban,T-Junction,Head-on collision,Pedestrian,Senior,5,0,30,7.317667394,7.857937822,801.9108437,6.405544149,0.107184464,73,29.73953727,0,1,0
165952,Wyoming,7/2/2024 11:21,Monday,21:25:11,Rainy,Muddy,1,Highway,T-Junction,Side collision,Bicycle,Senior,3,3,49,2.35522863,4.825160231,859.1134055,3.206711751,0.381984199,31,5.321265716,1,1,0
165953,Pennsylvania,6/2/2024 14:27,Saturday,23:12:46,Sunny,Icy,0,Rural,T-Junction,Head-on collision,Pedestrian,Senior,1,1,54,2.562543846,1.620778651,186.2005209,7.785592525,0.473104596,43,16.87545011,0,1,0
165954,Washington,26/2/2024 15:32,Saturday,4:49:50,Sunny,Wet,1,Street,Crossroads,Cyclist involved,Motorcycle,Young Adult,4,1,52,6.693046754,8.258594327,976.6972831,5.955969308,0.837070815,30,16.63372844,0,1,1
165955,Washington,11/1/2024 8:07,Saturday,22:13:59,Snowy,Icy,0,Freeway,Crossroads,Pedestrian involved,Motorcycle,Young Adult,2,0,59,7.202466435,4.610973288,171.513291,8.426293781,0.878754199,9,12.21293917,1,1,1
165956,Maryland,18/2/2024 21:28,Saturday,11:30:37,Rainy,Muddy,1,Highway,T-Junction,Side collision,Car,Senior,5,0,59,0.691506757,6.138353661,915.8446321,8.998610329,0.621996083,65,15.85050998,1,1,0
165957,Alabama,6/2/2024 13:55,Sunday,11:30:28,Snowy,Snowy,0,Rural,Crossroads,Rollover,Pedestrian,Young Adult,5,0,40,8.498342421,3.025563538,410.1778516,8.482535113,0.377922897,49,8.001438174,1,1,1
165958,California,9/2/2024 2:42,Sunday,15:37:41,Rainy,Muddy,1,Rural,Crossroads,Rollover,Bicycle,Senior,5,3,67,2.412898849,0.206157262,616.7505934,5.515875081,0.910329761,11,23.00195269,1,1,0
165959,New Mexico,10/2/2024 16:42,Saturday,13:35:22,Rainy,Muddy,0,Rural,Crossroads,Rear-end collision,Bicycle,Senior,5,0,44,3.989517642,0.124514057,782.5890339,8.608307833,0.511069575,73,27.46046683,1,1,0
165960,Washington,25/2/2024 5:03,Sunday,18:14:04,Snowy,Icy,1,Rural,Intersection,Rear-end collision,Motorcycle,Teenager,5,2,64,2.404782164,3.578454367,658.2650572,8.163821609,0.287231456,97,22.54668391,1,1,1
165961,South Dakota,28/2/2024 5:22,Friday,12:13:25,Sunny,Muddy,1,Urban,Intersection,Cyclist involved,Motorcycle,Young Adult,2,2,34,7.020923557,3.89101164,126.1709024,NA,0.55893928,94,29.33951001,0,1,1
165962,Maine,16/1/2024 0:09,Tuesday,0:01:15,Rainy,Muddy,1,Rural,Roundabout,Rollover,Car,Senior,3,1,34,0.725373211,3.066609749,171.5396426,8.943131594,0.186863208,6,14.66330762,1,1,0
165963,Washington,29/1/2024 6:57,Tuesday,17:11:14,Snowy,Icy,0,Rural,Intersection,Side collision,Car,Young Adult,4,1,48,8.909764119,1.406483006,631.4453298,NA,0.638694985,49,17.7715757,1,1,1
165964,California,16/2/2024 4:20,Thursday,18:34:51,Rainy,Snowy,1,Rural,Overpass,Rear-end collision,Truck,Young Adult,2,0,55,2.166199873,4.691401809,595.2692484,NA,0.580798366,11,10.76394453,1,1,1
165965,Florida,24/1/2024 18:18,Friday,11:15:42,Stormy,Dry,0,Street,Underpass,Head-on collision,Truck,Teenager,3,0,49,7.926881727,2.861035267,953.1818765,8.815520497,0.814998706,94,8.625746905,1,0,1
165966,Hawaii,6/2/2024 18:27,Friday,16:09:27,Rainy,Wet,0,Street,Underpass,Side collision,Motorcycle,Adult,5,0,50,5.269033217,5.001724146,678.1827045,3.395940102,0.342514778,48,28.90103456,1,1,0
165967,Wyoming,11/1/2024 2:52,Friday,23:25:32,Foggy,Muddy,1,Rural,Roundabout,Cyclist involved,Bicycle,Adult,1,3,66,3.695043854,3.959342906,789.0808524,5.169583137,0.53048605,59,20.74232051,1,1,0
165968,Iowa,1/2/2024 13:42,Saturday,11:06:32,Rainy,Wet,1,Urban,Underpass,Run-off-road,Truck,Senior,5,2,62,2.435469365,1.766497408,130.2069584,7.921895782,0.421811379,99,14.01731646,1,1,0
165969,South Carolina,10/2/2024 4:25,Saturday,23:11:22,Rainy,Icy,1,Street,Crossroads,Cyclist involved,Truck,Adult,3,2,30,3.018604072,0.568078081,692.0775428,5.484479261,0.935741765,17,23.76672823,1,1,0
165970,New Mexico,28/2/2024 21:18,Saturday,23:17:34,Stormy,Wet,0,Rural,NA,Side collision,Motorcycle,Adult,1,0,63,4.319216328,2.106388584,706.5667613,7.332841548,0.634440321,17,5.314549884,1,1,0
165971,Colorado,5/2/2024 0:46,Thursday,4:07:12,Sunny,Muddy,1,Urban,Roundabout,Side collision,Bicycle,Adult,5,0,56,8.614161607,3.402111167,305.1131765,6.448467705,0.206769797,58,21.8951061,0,1,0
165972,Minnesota,20/2/2024 11:09,Thursday,8:57:45,Rainy,Wet,1,Urban,Overpass,Rollover,Car,Adult,1,0,50,6.795910467,4.976169349,122.6911021,5.439480951,0.350636943,49,27.77198298,1,1,0
165973,Missouri,7/1/2024 16:29,Sunday,16:51:06,Snowy,Icy,1,Urban,Intersection,Run-off-road,Car,Young Adult,1,2,49,4.948179438,3.880259621,536.7168975,8.452675322,0.120497652,55,17.7715757,1,1,1
165974,Wisconsin,28/1/2024 22:13,Tuesday,14:27:56,Rainy,Snowy,1,Freeway,Underpass,Side collision,Motorcycle,Adult,4,1,50,6.984006906,4.58622497,760.2168885,6.901824527,0.53134739,60,17.7715757,1,1,0
165975,Montana,14/2/2024 17:20,Friday,21:46:44,Stormy,Dry,1,Highway,Overpass,Cyclist involved,Motorcycle,Young Adult,1,0,67,3.488749312,7.893634064,652.3187286,7.308470215,0.188364905,10,8.356445277,1,0,1
165976,Arkansas,23/2/2024 21:47,Tuesday,4:43:50,Sunny,Icy,1,Rural,Underpass,Side collision,Truck,Senior,4,0,61,9.497488249,7.662865198,900.2267102,9.40608069,0.734873308,39,7.701885838,0,1,0
165977,Missouri,26/2/2024 15:37,Thursday,14:42:18,Snowy,Dry,0,Rural,Roundabout,Rollover,Pedestrian,Young Adult,4,0,31,4.414622009,0.907822967,637.7098273,9.9098374,0.24328676,49,25.07203744,1,0,1
165978,Idaho,14/1/2024 19:54,Monday,12:10:40,Rainy,Icy,0,Street,Crossroads,Head-on collision,Pedestrian,Young Adult,3,1,60,2.100370558,3.367200391,739.2643712,8.118780316,0.302809124,49,19.64987261,1,1,1
165979,Vermont,9/1/2024 22:11,Friday,12:23:46,Snowy,Icy,1,Urban,Crossroads,Pedestrian involved,Car,Young Adult,4,0,55,0.321298675,1.903566756,117.4603744,6.747459357,0.102365066,28,11.93773843,1,1,1
165980,Oklahoma,2/2/2024 11:49,Tuesday,9:26:35,Stormy,Wet,0,Urban,Crossroads,Pedestrian involved,Bicycle,Young Adult,2,0,35,6.452065958,5.528698329,445.4043713,NA,0.200111659,82,25.9454716,1,1,1
165981,Indiana,3/1/2024 13:09,Friday,22:24:39,Snowy,Dry,0,Rural,Intersection,Rear-end collision,Motorcycle,Adult,2,1,50,2.610487793,8.333887946,844.7812198,5.818103396,0.769563381,95,11.46719706,1,0,0
165982,Maryland,11/1/2024 13:00,Monday,2:54:04,Foggy,Dry,0,Highway,Underpass,Cyclist involved,Car,Teenager,5,3,36,3.321643009,5.849241464,289.8733317,8.641657485,0.980183304,96,9.219556509,1,0,1
165983,North Dakota,12/1/2024 0:26,Saturday,4:04:32,Rainy,Icy,1,Freeway,Roundabout,Cyclist involved,Motorcycle,Senior,4,2,32,8.578630329,2.397700684,813.5514606,NA,0.872354938,42,11.37423436,1,1,0
165984,Mississippi,11/1/2024 0:30,Thursday,18:53:21,Rainy,Muddy,0,Highway,Overpass,Pedestrian involved,Truck,Adult,5,3,47,8.288379458,5.873303737,881.1776703,3.722668797,0.650146461,50,7.316659042,1,1,0
165985,Mississippi,4/2/2024 8:36,Sunday,1:22:17,Snowy,Snowy,1,Highway,Intersection,Cyclist involved,Bicycle,Young Adult,3,0,70,9.349842398,8.851420482,764.0504133,7.87393323,0.976064335,97,11.59267719,1,1,1
165986,Utah,13/2/2024 18:02,Wednesday,17:43:48,Rainy,Muddy,0,Highway,Underpass,Run-off-road,Pedestrian,Young Adult,3,0,59,9.782848948,7.05113342,734.9047561,6.508140995,0.822996008,34,14.0057626,1,1,1
165987,New Jersey,2/2/2024 13:57,Sunday,22:38:10,Foggy,Snowy,1,Street,Intersection,Head-on collision,Motorcycle,Senior,2,2,63,3.451897183,3.898439265,693.9725935,4.761278814,0.896489664,20,8.321948806,1,1,0
165988,West Virginia,24/1/2024 17:34,Tuesday,4:13:46,Sunny,Snowy,0,Freeway,Roundabout,Side collision,Motorcycle,Young Adult,4,0,50,2.595169332,1.623524615,997.022012,3.842999184,0.309832355,85,25.99157734,0,1,1
165989,Alaska,17/2/2024 17:11,Friday,11:20:58,Foggy,Wet,1,Freeway,Underpass,Pedestrian involved,Motorcycle,Adult,1,1,52,2.929623479,9.757570103,867.0164714,8.300407422,0.585207546,69,23.43497429,1,1,0
165990,Kansas,18/2/2024 14:15,Friday,21:00:22,Rainy,Muddy,0,Rural,NA,Cyclist involved,Bicycle,Young Adult,5,1,34,1.382131802,6.581011044,791.1197014,8.905238744,0.754021447,18,16.20339647,1,1,1
165991,Delaware,16/1/2024 8:29,Saturday,16:10:35,Sunny,Wet,0,Urban,Roundabout,Pedestrian involved,Bicycle,Adult,1,2,50,4.928277033,4.374507275,689.7643308,3.047433701,0.856226938,22,6.704722518,0,1,0
165992,Rhode Island,16/1/2024 2:17,Friday,13:03:09,Snowy,Wet,1,Urban,T-Junction,Pedestrian involved,Motorcycle,Adult,4,1,32,1.354108654,5.043500151,493.739546,9.809837333,0.490339046,49,21.31877756,1,1,0
165993,North Dakota,26/2/2024 16:03,Sunday,16:59:33,Snowy,Snowy,0,Urban,NA,Side collision,Bicycle,Senior,1,0,62,6.358736641,5.115075761,891.8040502,4.686547109,0.258633718,65,23.12096732,1,1,0
165994,Delaware,10/2/2024 14:07,Friday,8:13:44,Snowy,Snowy,1,Freeway,Intersection,Pedestrian involved,Motorcycle,Teenager,2,0,52,3.520475927,1.329564014,683.7971295,8.340984574,0.506926866,36,17.7715757,1,1,1
165995,Delaware,20/1/2024 14:28,Monday,10:45:46,Foggy,Dry,0,Rural,Roundabout,Side collision,Car,Teenager,4,2,49,4.638397344,1.749979641,677.1138713,6.713076486,0.541015382,49,8.953754372,1,0,1
165996,Nebraska,25/1/2024 9:40,Friday,22:59:03,Stormy,Wet,1,Street,NA,Pedestrian involved,Motorcycle,Teenager,4,3,46,6.269885391,7.549311953,723.9655521,7.506850835,0.820587136,65,17.7715757,1,1,1
165997,Hawaii,25/2/2024 5:50,Tuesday,21:10:44,Snowy,Icy,0,Street,T-Junction,Run-off-road,Bicycle,Young Adult,1,0,31,7.398824254,4.682058716,160.3976647,6.84417161,0.990420225,66,5.955877915,1,1,1
165998,North Dakota,29/1/2024 14:37,Wednesday,2:28:01,Sunny,Muddy,1,Freeway,T-Junction,Rollover,Motorcycle,Senior,2,3,46,4.300288411,9.916405084,170.5602527,9.901090524,0.981435988,16,5.440745321,0,1,0
165999,Pennsylvania,17/1/2024 22:23,Sunday,3:55:32,Snowy,Snowy,1,Rural,Roundabout,Rollover,Motorcycle,Adult,5,3,50,2.833067171,9.014964018,357.5343694,NA,0.57923856,13,24.76101461,1,1,0
166000,Montana,26/2/2024 10:33,Monday,13:13:41,Stormy,Muddy,0,Rural,Underpass,Pedestrian involved,Pedestrian,Teenager,2,3,60,7.663051068,4.422926077,152.259536,6.587029325,0.764783468,49,11.39792174,1,1,1
166001,Hawaii,6/2/2024 9:23,Thursday,5:40:09,Sunny,Wet,0,Highway,Overpass,Head-on collision,Motorcycle,Adult,4,3,34,6.092829815,7.417728014,155.9249095,9.664850479,0.460052633,5,29.31690688,0,1,0
166002,North Dakota,28/2/2024 18:26,Wednesday,11:13:51,Stormy,Snowy,1,Urban,Intersection,Rollover,Motorcycle,Adult,4,2,32,7.900298197,0.506641899,800.3843606,8.903006619,0.712408593,83,17.7715757,1,1,0
166003,Nebraska,14/1/2024 3:24,Wednesday,14:13:54,Foggy,Wet,0,Rural,T-Junction,Cyclist involved,Truck,Adult,1,1,32,6.032233034,0.338791744,917.9635136,6.34812734,0.597113208,47,18.31849251,1,1,0
166004,Illinois,9/2/2024 14:59,Thursday,9:31:12,Foggy,Dry,0,Street,NA,Head-on collision,Motorcycle,Young Adult,5,2,40,8.503972337,8.795903928,638.0706146,6.94779816,0.646211454,0,12.48519657,1,0,1
166005,Wyoming,7/2/2024 6:48,Sunday,18:51:41,Sunny,Dry,0,Rural,NA,Rollover,Truck,Young Adult,3,0,63,5.721643885,9.109397108,548.9908321,8.406323742,0.610699842,13,8.392125084,0,0,1
166006,Oregon,9/1/2024 14:07,Monday,15:01:52,Sunny,Muddy,0,Street,Intersection,Rollover,Truck,Teenager,5,0,47,6.679803151,9.227179472,225.8712701,8.583674485,0.503992094,95,18.67169501,0,1,1
166007,Missouri,6/1/2024 0:37,Tuesday,20:07:04,Rainy,Wet,0,Freeway,T-Junction,Pedestrian involved,Pedestrian,Teenager,5,0,61,5.741989343,3.383558668,864.4432242,5.998356429,0.385390161,2,27.48265084,1,1,1
166008,New Mexico,15/2/2024 22:12,Friday,16:57:00,Stormy,Dry,1,Highway,T-Junction,Cyclist involved,Car,Young Adult,2,1,70,1.506345865,5.63396154,751.4160322,6.936481615,0.320525592,86,7.011194533,1,0,1
166009,New Mexico,21/1/2024 2:23,Sunday,21:40:16,Stormy,Wet,1,Freeway,T-Junction,Head-on collision,Bicycle,Senior,4,1,39,4.973011458,6.918007668,234.8411624,9.13854414,0.426617767,39,22.35620402,1,1,0
166010,Rhode Island,9/1/2024 23:22,Friday,15:40:48,Stormy,Snowy,0,Highway,Overpass,Cyclist involved,Bicycle,Teenager,4,0,41,9.73372148,4.149645943,701.7680331,5.259109977,0.602675579,82,29.44103917,1,1,1
166011,New Mexico,4/2/2024 16:50,Sunday,3:04:43,Foggy,Muddy,1,Freeway,Underpass,Cyclist involved,Pedestrian,Adult,1,0,68,6.072600869,1.540267309,339.6395696,8.888910695,0.187759782,49,19.5212858,1,1,0
166012,South Carolina,14/1/2024 1:30,Sunday,21:10:04,Sunny,Wet,1,Street,Crossroads,Pedestrian involved,Pedestrian,Adult,4,0,49,6.273423834,0.759255142,733.8317426,5.295576858,0.50153723,16,23.15804281,0,1,0
166013,Washington,6/1/2024 6:33,Thursday,0:06:58,Sunny,Snowy,1,Rural,Underpass,Rear-end collision,Bicycle,Young Adult,1,1,41,8.910106738,2.815536006,528.1173222,7.376320717,0.371169807,48,25.23823566,0,1,1
166014,Minnesota,22/2/2024 19:18,Monday,12:07:18,Snowy,Snowy,0,Urban,Intersection,Cyclist involved,Motorcycle,Senior,1,1,37,0.911243888,9.895068567,115.143926,6.675715446,0.859978242,49,12.44177129,1,1,0
166015,Tennessee,6/2/2024 11:35,Monday,2:47:08,Foggy,Dry,1,Rural,Overpass,Pedestrian involved,Bicycle,Teenager,5,2,59,8.465110103,7.180487223,758.7531046,5.834963667,0.107312747,60,25.15767401,1,0,1
166016,Montana,29/1/2024 0:59,Friday,22:12:23,Stormy,Wet,0,Urban,Overpass,Head-on collision,Truck,Senior,1,3,42,1.095903573,7.693781468,904.788106,8.674625512,0.646290457,55,26.36275756,1,1,0
166017,Tennessee,8/1/2024 18:58,Wednesday,14:55:52,Foggy,Wet,0,Highway,Underpass,Run-off-road,Car,Adult,3,0,31,2.111928222,7.753741784,138.2249819,9.231433605,0.235942044,3,12.08081119,1,1,0
166018,New Hampshire,18/1/2024 21:14,Thursday,6:38:16,Snowy,Snowy,1,Freeway,Crossroads,Rear-end collision,Truck,Senior,1,0,35,6.768336671,9.167139963,671.9912931,5.508199611,0.901430846,27,24.1821932,1,1,0
166019,Nebraska,16/1/2024 19:44,Friday,8:24:46,Sunny,Snowy,1,Street,Crossroads,Head-on collision,Pedestrian,Young Adult,4,3,59,7.776471875,6.299920768,188.4053326,NA,0.228510594,81,15.91642287,0,1,1
166020,Alabama,8/2/2024 6:54,Saturday,8:21:39,Foggy,Icy,0,Highway,Underpass,Cyclist involved,Bicycle,Adult,3,0,46,7.689142966,1.562382439,116.8691967,4.900611711,0.173698759,9,6.497880787,1,1,0
166021,Nebraska,23/1/2024 10:07,Friday,21:17:16,Stormy,Snowy,1,Street,Crossroads,Rollover,Bicycle,Senior,4,2,46,5.71040545,8.497071348,175.5763984,9.588370494,0.505714376,96,5.889129915,1,1,0
166022,Minnesota,18/1/2024 9:38,Friday,3:58:15,Sunny,Wet,0,Freeway,Overpass,Side collision,Bicycle,Teenager,4,2,36,4.774923547,7.959814309,778.1864267,6.511556178,0.39448972,69,26.57138897,0,1,1
166023,New Hampshire,5/1/2024 4:55,Saturday,13:44:12,Sunny,Wet,0,Freeway,NA,Pedestrian involved,Pedestrian,Adult,2,1,37,1.168724889,0.826317373,913.3109035,4.709561357,0.464191844,57,5.671562334,0,1,0
166024,Arizona,2/2/2024 13:58,Thursday,20:47:21,Rainy,Dry,0,Rural,Intersection,Side collision,Motorcycle,Teenager,2,0,42,9.791760918,7.712884653,426.2068562,NA,0.977980144,27,18.17899832,1,0,1
166025,Maryland,25/2/2024 16:17,Saturday,2:00:12,Stormy,Wet,0,Urban,Intersection,Head-on collision,Car,Teenager,4,1,41,1.450045166,0.443136726,330.7129985,NA,0.762958903,76,25.35323957,1,1,1
166026,Massachusetts,15/2/2024 12:21,Thursday,23:59:56,Snowy,Snowy,1,Highway,NA,Pedestrian involved,Truck,Teenager,1,0,60,6.468271032,5.082177169,985.3542797,NA,0.168262016,23,28.29404987,1,1,1
166027,Colorado,24/1/2024 3:34,Monday,2:20:54,Rainy,Wet,1,Rural,Crossroads,Pedestrian involved,Car,Adult,5,1,50,6.582535318,4.567477233,207.2743479,3.223356706,0.695667229,89,12.53280479,1,1,0
166028,Tennessee,3/1/2024 1:16,Sunday,2:16:18,Sunny,Dry,0,Urban,T-Junction,Pedestrian involved,Pedestrian,Adult,3,0,54,4.095825599,4.560734075,287.8352944,NA,0.316428566,51,28.86716567,0,0,0
166029,Illinois,26/1/2024 21:10,Saturday,6:53:52,Stormy,Muddy,0,Rural,Overpass,Rollover,Car,Young Adult,2,0,50,8.362690472,7.921907469,353.10355,4.69026597,0.754867264,54,18.24324483,1,1,1
166030,Massachusetts,28/2/2024 19:30,Wednesday,0:28:17,Snowy,Dry,0,Street,Underpass,Pedestrian involved,Truck,Adult,2,1,33,5.755987334,8.834011128,100.3893654,4.270064927,0.764201781,20,15.52282341,1,0,0
166031,Massachusetts,3/2/2024 19:22,Sunday,10:00:06,Stormy,Icy,1,Street,Roundabout,Rear-end collision,Truck,Adult,4,3,68,4.311648619,0.640203543,978.8260946,6.18776436,0.559718474,49,6.621959165,1,1,0
166032,Vermont,4/1/2024 13:43,Monday,10:06:03,Sunny,Dry,1,Highway,Crossroads,Rollover,Bicycle,Young Adult,4,0,33,2.459991218,5.923516436,205.9567622,9.983081209,0.785233591,57,8.201896849,0,0,1
166033,Virginia,6/2/2024 23:14,Tuesday,11:57:08,Stormy,Dry,0,Urban,Intersection,Cyclist involved,Truck,Adult,4,0,30,8.127299333,8.628021689,963.780617,7.713104071,0.328158655,75,13.94395816,1,0,0
166034,Arizona,29/1/2024 5:34,Monday,11:17:31,Foggy,Muddy,0,Urban,Underpass,Cyclist involved,Motorcycle,Young Adult,2,2,50,1.220016039,1.831891058,952.3822766,5.185938784,0.634003307,97,14.72444362,1,1,1
166035,Iowa,6/1/2024 10:18,Monday,5:48:54,Foggy,Dry,0,Highway,Intersection,Side collision,Car,Senior,4,2,53,4.572178912,5.028900077,167.2792839,NA,0.746692138,34,15.85627432,1,0,0
166036,Idaho,13/1/2024 0:29,Monday,22:15:37,Foggy,Dry,0,Rural,Crossroads,Pedestrian involved,Car,Senior,1,1,65,6.492081197,7.159521229,680.8175952,5.360995813,0.614102589,17,28.47809026,1,0,0
166037,Arkansas,7/1/2024 18:38,Thursday,13:09:28,Rainy,Snowy,1,Urban,Overpass,Rear-end collision,Car,Adult,3,0,50,9.907179747,3.367429549,210.2599482,6.985933059,0.245528488,49,26.9936539,1,1,0
166038,Kentucky,26/2/2024 10:23,Friday,18:17:04,Foggy,Dry,0,Freeway,Underpass,Head-on collision,Pedestrian,Young Adult,3,3,69,3.640261825,9.827825183,367.6825964,8.373030324,0.451350982,62,9.891273375,1,0,1
166039,South Dakota,20/1/2024 1:34,Sunday,4:06:48,Stormy,Icy,1,Urban,Intersection,Side collision,Motorcycle,Teenager,5,3,50,6.761154756,6.348412443,354.0477983,7.797420232,0.858807204,25,23.82904219,1,1,1
166040,Maryland,13/1/2024 18:27,Saturday,11:16:51,Foggy,Snowy,0,Urban,Overpass,Run-off-road,Truck,Teenager,2,2,59,8.430527288,1.411483762,494.9411196,8.272086305,0.164012563,49,22.68654813,1,1,1
166041,Mississippi,31/1/2024 1:27,Saturday,16:27:34,Stormy,Wet,1,Street,NA,Rollover,Pedestrian,Young Adult,2,3,62,0.764534935,7.900275516,450.7149475,4.057197989,0.169325029,49,8.857404172,1,1,1
166042,Minnesota,25/2/2024 8:21,Tuesday,22:25:21,Stormy,Muddy,0,Rural,Underpass,Rollover,Truck,Young Adult,5,1,46,5.168736439,5.860851843,872.8344774,7.094670171,0.29330356,58,18.09853917,1,1,1
166043,Montana,2/2/2024 12:35,Thursday,21:02:08,Rainy,Muddy,0,Urban,Underpass,Rear-end collision,Truck,Teenager,1,1,56,8.276479803,3.551435106,485.6325536,NA,0.775135995,98,12.85835336,1,1,1
166044,Montana,20/1/2024 2:26,Sunday,3:04:35,Sunny,Dry,0,Rural,Underpass,Run-off-road,Motorcycle,Adult,3,0,67,5.320729035,3.50685717,909.9258341,6.888849636,0.995481477,99,14.60181955,0,0,0
166045,Virginia,15/1/2024 6:55,Tuesday,0:38:47,Stormy,Muddy,0,Rural,Overpass,Run-off-road,Truck,Young Adult,1,1,50,5.70756246,1.539150732,689.2584996,3.466242184,0.891730173,40,14.92155636,1,1,1
166046,Maine,26/1/2024 23:12,Sunday,10:48:59,Snowy,Icy,0,Rural,Underpass,Run-off-road,Motorcycle,Teenager,1,1,38,6.033478287,2.761000536,191.0068036,3.238241139,0.713177682,24,23.63952933,1,1,1
166047,Nebraska,28/2/2024 13:43,Monday,11:22:16,Rainy,Snowy,1,Street,Underpass,Rear-end collision,Motorcycle,Senior,3,0,30,3.790419317,7.835681524,203.3101601,NA,0.707542439,0,10.14230668,1,1,0
166048,Maryland,18/1/2024 6:17,Sunday,8:38:38,Foggy,Dry,0,Rural,Underpass,Cyclist involved,Truck,Senior,4,2,59,5.924417054,1.494747884,224.3378612,4.393611674,0.214894588,66,13.27816381,1,0,0
166049,Georgia,30/1/2024 6:15,Friday,7:26:45,Foggy,Dry,1,Urban,Intersection,Cyclist involved,Truck,Young Adult,2,0,49,0.344268116,7.828559882,591.0722043,9.074415314,0.374577624,36,21.54935381,1,0,1
166050,South Carolina,1/1/2024 12:31,Saturday,23:54:29,Stormy,Dry,0,Highway,T-Junction,Cyclist involved,Truck,Senior,1,1,61,8.251660106,8.092584277,384.9842224,8.034913149,0.613387974,31,25.74472111,1,0,0
166051,Hawaii,24/2/2024 9:55,Tuesday,9:39:36,Stormy,Dry,1,Urban,Roundabout,Rear-end collision,Pedestrian,Senior,2,2,41,8.54276312,1.756429797,527.5678497,3.248173188,0.780092375,41,17.96586898,1,0,0
166052,Alaska,7/1/2024 10:37,Thursday,22:24:07,Snowy,Dry,1,Freeway,Underpass,Side collision,Car,Senior,2,2,50,5.013872434,3.072871982,435.1925557,8.688863256,0.712425902,72,14.30306317,1,0,0
166053,Pennsylvania,30/1/2024 8:26,Thursday,19:35:14,Stormy,Wet,0,Urban,T-Junction,Cyclist involved,Pedestrian,Teenager,2,3,59,5.366589693,8.843233141,290.5028481,8.958598415,0.242534387,39,29.64646374,1,1,1
166054,Maryland,7/1/2024 6:27,Monday,4:25:59,Stormy,Snowy,1,Freeway,Underpass,Head-on collision,Motorcycle,Senior,3,0,33,4.892104687,5.656188741,708.3555886,8.491639929,0.26426396,87,10.42222309,1,1,0
166055,Oklahoma,28/1/2024 15:23,Monday,23:56:16,Snowy,Snowy,0,Rural,Crossroads,Rollover,Pedestrian,Senior,2,3,50,4.515847714,7.477040481,889.2533854,5.523247149,0.309630162,33,18.08857587,1,1,0
166056,Michigan,11/2/2024 22:51,Monday,15:49:45,Stormy,Wet,0,Urban,Intersection,Cyclist involved,Bicycle,Adult,5,3,50,7.242575671,6.282520713,757.8394432,8.78643443,0.646729027,10,5.258812256,1,1,0
166057,North Carolina,23/2/2024 8:27,Monday,5:29:41,Foggy,Wet,1,Rural,Crossroads,Rollover,Car,Young Adult,3,2,66,8.797297697,5.887633656,522.9945387,4.833372903,0.814990311,24,17.7715757,1,1,1
166058,Washington,11/2/2024 10:24,Saturday,4:39:10,Sunny,Wet,0,Rural,NA,Rollover,Motorcycle,Senior,5,3,52,4.090970227,4.406210761,160.7223649,8.07625138,0.58680385,4,8.664392804,0,1,0
166059,New Hampshire,18/1/2024 1:28,Sunday,16:36:24,Snowy,Snowy,0,Highway,T-Junction,Rollover,Truck,Young Adult,3,0,33,2.258505856,1.393421187,885.0711294,5.616693834,0.343555618,20,14.08798263,1,1,1
